Date,Open,High,Low,Close,Volume
2022-09-21,285.0837163697409,292.8895848660916,284.65949549309363,289.2835998535156,21800547
2022-09-22,289.32604838745686,295.9016336736952,289.2412095855803,292.7623291015625,25111230
2022-09-23,294.8410528474406,296.58042306271375,291.2775273960429,293.9077453613281,23718397
2022-09-26,292.59256552953735,293.5258728325434,281.47771667821144,282.19891357421875,16829922
2022-09-27,284.2352428302619,288.0957710584365,283.3867742013136,284.10797119140625,10375837
2022-09-28,281.64741725032246,282.7928350538754,275.1566715464111,275.70819091796875,16151900
2022-09-29,279.14440861526987,284.15035381820564,278.0838297390814,282.5806884765625,18985406
2022-09-30,282.5807551382411,284.87161788294566,280.12021479186643,281.85955810546875,12906555
2022-10-03,282.4534589234243,282.5383246071473,274.26580276287336,275.24151611328125,9462192
2022-10-04,278.8899523763931,283.38678519272355,278.2960270021202,282.41107177734375,9142294
2022-10-06,284.2352317883351,287.8836225498395,282.15650658489363,285.63519287109375,23091432
2022-10-07,285.7624541996013,285.80488703946384,281.0959174253611,283.47161865234375,10910698
2022-10-10,279.9929443291806,281.22322795270395,276.6415293341949,278.16876220703125,9750594
2022-10-11,279.14447354216315,280.3747571564123,275.8354645275837,276.8536376953125,11018577
2022-10-12,278.2535768254512,281.2232035118425,275.5384934107888,280.0777587890625,10735673
2022-10-13,279.95051554877637,281.09593338744793,278.29601116390967,278.8475036621094,7546587
2022-10-14,281.9444237301811,283.3019521043014,280.71414011214864,281.77471923828125,6672357
2022-10-17,280.9262068479893,284.02310494370334,279.65351747271103,281.9019470214844,7195922
2022-10-18,283.3443523696678,289.32601149959356,283.00497031516136,288.7320861816406,21691854
2022-10-19,291.10777932021693,294.79860275654,288.30785728106565,293.86529541015625,16923690
2022-10-20,294.416839815796,297.76828179838714,292.55022479370285,296.70770263671875,19186222
2022-10-21,299.6772868189587,299.6772868189587,292.2956659273252,293.2289733886719,28426343
2022-10-24,296.0713518936488,296.7077101628997,294.4168472838677,295.0107727050781,3292671
2022-10-25,296.4955573046579,296.5379901504789,291.5744765807541,293.8229064941406,17906260
2022-10-27,294.1198517779685,295.56224583319454,291.7441771396938,293.398681640625,19273344
2022-10-28,294.88348165083033,295.7743562788997,292.80475625848896,293.398681640625,13572499
2022-10-31,295.2652665727693,297.3864245947382,292.507750388103,295.85919189453125,14358449
2022-11-01,296.3258839331715,297.3864630814123,294.5865405837215,296.5379943847656,20422565
2022-11-02,295.6895056704918,302.2650905663757,295.6895056704918,300.9075622558594,17427813
2022-11-03,300.35607526789465,304.17414387918006,299.5076066130749,300.1015319824219,11149636
2022-11-04,300.3560410155152,302.0529512413714,299.0833247332908,300.0166320800781,8709851
2022-11-07,301.2044826045163,302.3499272582186,296.96216670558687,299.9317932128906,10437370
2022-11-09,299.93183994062133,306.67712972446185,299.6772966445866,306.040771484375,21404869
2022-11-10,304.5983844196486,305.3619873676679,300.44090693293117,302.052978515625,20071989
2022-11-11,305.4468473261695,306.25291006363074,300.90758149608496,302.3499755859375,11372654
2022-11-14,302.34998418138673,302.85904389971773,294.0774612429606,294.5865478515625,18319254
2022-11-15,296.07131112129144,296.07131112129144,287.75635636940854,292.9320068359375,16046491
2022-11-16,293.31379658565174,294.28953683980063,289.8775161651745,291.9562683105469,7897812
2022-11-17,291.9562949415301,294.7986502783493,290.68360534496315,291.6169128417969,10379179
2022-11-18,291.61689907183046,292.50777368027974,288.3078901428437,289.36846923828125,8140173
2022-11-21,287.7139355046524,288.4775383927463,283.7261628139261,286.1018371582031,9553090
2022-11-22,285.9322075693533,289.3260555210642,284.82919555668224,288.689697265625,6746019
2022-11-23,290.17450676225525,290.17450676225525,286.3564112400212,288.3078918457031,8067471
2022-11-24,288.30782545474636,290.5986607283425,286.39877813324097,289.1138610839844,8454385
2022-11-25,289.32601149959356,290.08964128993296,286.61092817327545,288.7320861816406,7200274
2022-11-28,288.47752565796935,289.96235230914453,287.41694671724343,288.51995849609375,10284123
2022-11-29,288.47756604814566,292.71988240502225,288.47756604814566,290.4290466308594,10582296
2022-11-30,289.5381486822823,291.99868897256374,287.62910092026095,288.4775695800781,23425220
2022-12-01,289.91997683377264,289.91997683377264,285.7624990342661,288.0957946777344,17270904
2022-12-02,287.92603235226,289.1563157515378,285.72003569142424,286.0594177246094,8711914
2022-12-05,286.48366517895465,287.5018382634382,283.5140384996567,285.7200622558594,10090597
2022-12-06,283.4716232240956,286.95030944094776,283.4716232240956,286.18670654296875,6571118
2022-12-07,287.2048533396896,289.75023219227813,285.6351878094423,288.5624084472656,10191144
2022-12-08,288.64725838334056,290.30176276848573,286.35639581534434,287.1200256347656,6439244
2022-12-09,288.26547452819443,290.5987432995631,286.7806744619426,289.6654357910156,8445424
2022-12-12,289.32601220366394,291.87141795405626,288.5624093017329,291.192626953125,11646572
2022-12-13,292.2956659273252,293.56835547550077,290.5138898037718,293.2289733886719,11105261
2022-12-14,293.56835170555905,294.7137695951809,291.65930396267674,293.05926513671875,7664099
2022-12-15,292.50774999690054,293.65316779795717,286.7806341013506,287.5018310546875,8469001
2022-12-16,286.3563912490704,287.5442419112723,281.09592895236676,284.3200988769531,12907968
2022-12-19,285.7624633303723,290.47143309493754,284.53220672797494,288.90179443359375,8113695
2022-12-20,288.5199585772735,289.2835614318732,285.720036626633,288.60479736328125,5693354
2022-12-21,289.32603162216475,289.5381420597002,283.81102579490107,284.3625183105469,7316532
2022-12-22,284.78670771460963,286.27150736334653,279.9080341997377,282.0716247558594,6838031
2022-12-23,280.75657603821094,281.6050447264805,276.04760574212514,277.1930236816406,10461859
2022-12-26,277.0233127651438,284.32012180287114,276.17487098681516,283.8958740234375,9934633
2022-12-27,284.74431354747776,285.4230776567746,280.12018263364325,282.66558837890625,6986433
2022-12-28,282.4110435107773,284.2352254054314,281.26559883129704,283.7261657714844,8035558
2022-12-29,283.683727484279,284.87157809112585,281.30802627058534,284.5321960449219,8417520
2022-12-30,284.57462036820016,285.7200650996448,280.4171698660711,281.30804443359375,7228324
2023-01-02,280.7565672983169,283.38678519272355,279.69598819356304,282.41107177734375,6181118
2023-01-03,281.2656516476997,282.8353174652673,280.2050724499425,280.92626953125,6228015
2023-01-04,281.56264673102515,282.11413934604013,276.5991325250701,277.4476013183594,6947412
2023-01-05,278.8474934311352,283.30191987610624,278.46567853549766,282.92010498046875,8486143
2023-01-06,283.980672832971,286.39880685343945,282.6231446665972,284.27764892578125,8603181
2023-01-09,285.8897516429116,289.58057544596466,285.21098748541885,286.82305908203125,11027747
2023-01-10,286.6957845799462,287.12003234184647,282.15651907046407,282.8777160644531,7217255
2023-01-11,284.3200905895782,284.3200905895782,281.09592075897007,281.5201416015625,4760847
2023-01-12,282.8777212922585,283.0473988879398,278.3808616526731,279.86566162109375,6894087
2023-01-13,279.8656805570768,281.9020000749129,276.93848637596466,278.932373046875,14967746
2023-01-16,280.2899303428153,281.85956922640884,277.91422870354097,280.16265869140625,8571826
2023-01-17,280.16260397892853,282.96252598259383,279.22929664437345,281.9019470214844,14240647
2023-01-18,283.38677405884465,285.55036502803495,282.02924576542426,283.93829345703125,13039078
2023-01-19,283.38677741846726,284.7867654617728,281.3928909074505,281.817138671875,8667564
2023-01-20,281.68987699729814,284.4049606026502,279.3566083263557,283.8958740234375,13608325
2023-01-23,285.08371202697504,286.90792092736035,282.58073897818645,286.5685119628906,7399204
2023-01-24,286.6109601175791,289.11393330008354,286.4412825165477,287.5867004394531,12776694
2023-01-25,287.54427141743565,289.32604759357434,284.44737280960385,287.84124755859375,12978859
2023-01-27,290.0048070805581,295.9864937498961,289.7502637894881,293.568359375,21850457
2023-01-30,294.33197749206926,298.44702215928777,290.0472283408259,292.5502014160156,14634225
2023-01-31,293.5683209952064,301.20448427764336,289.3684379124326,298.9560546875,17794183
2023-02-01,299.5075669564615,310.2830340861013,279.22929517549994,306.6346435546875,67003785
2023-02-02,306.8043851857387,326.4038952631198,305.78623894558626,321.228271484375,57892084
2023-02-03,324.02819995371976,324.3251491955415,315.6284059198903,322.9676208496094,23153980
2023-02-06,324.537269869911,329.3735114120182,322.0767028112403,325.3008728027344,26783409
2023-02-07,325.7251210184186,325.7251210184186,312.61638330032497,316.6889953613281,21438758
2023-02-08,317.96168133443524,320.12527243334034,315.24659769454775,318.6404724121094,10821785
2023-02-09,317.3253346313471,322.4161195709826,315.7556689949735,317.5374450683594,12318006
2023-02-10,315.7980707062556,319.8282492829872,314.18597238529725,315.0768737792969,10674456
2023-02-13,316.47684894022876,318.30103086856315,313.9314431624316,317.4949951171875,10282470
2023-02-14,318.1737832158408,328.9068449329148,317.1131773170906,327.888671875,30246745
2023-02-15,329.2090652796974,330.1576679226677,326.44948650079726,329.5971374511719,12679568
2023-02-16,329.42459402539896,332.2273005530684,328.5622206837356,329.8988952636719,10151755
2023-02-17,328.605395400252,331.6236888575602,327.05313409805785,330.6319580078125,7967611
2023-02-20,331.7530321247744,334.1676667878579,328.8209679393305,331.1924743652344,8105569
2023-02-21,332.01176213727604,332.7878791255196,329.1659269645161,329.6402282714844,8577674
2023-02-22,329.4246300412966,331.92549387387686,327.69991050035287,331.02001953125,9306194
2023-02-23,331.5374255660815,339.77303253424947,330.37320921112376,334.2538757324219,19555814
2023-02-24,335.46122933796937,335.46122933796937,328.5622689227143,332.0979919433594,13407431
2023-02-27,332.09800144908905,333.5640336540253,326.0614143293228,329.5971374511719,8455904
2023-02-28,329.8557887885896,331.36492161279324,323.3880298318101,324.8540344238281,16997837
2023-03-01,322.7413184505188,328.04488968755084,322.1807879557995,326.578857421875,8065784
2023-03-02,327.26870383245233,327.48429035456184,323.12934968272515,323.86236572265625,5212922
2023-03-03,325.1127958905374,332.3567000823072,324.3366789162476,331.9686279296875,8495772
2023-03-06,332.78784665393346,338.47948911314455,332.2273162542871,334.7281799316406,11126980
2023-03-08,334.5988694124469,339.0400669894196,332.09800538489117,338.3932800292969,9261146
2023-03-09,338.13455943528567,339.42810589779805,332.57227411624933,334.16766357421875,10005328
2023-03-10,333.6933416495122,336.4960209230753,330.71814943956224,334.59881591796875,8684320
2023-03-13,335.6337062815304,337.09973852595965,329.8558611180502,330.8475646972656,9130473
2023-03-14,332.61540586254597,333.26216543515204,325.2852727230352,327.4411926269531,10623744
2023-03-15,328.5622708095923,331.4081060043401,325.9751777208582,327.1824951171875,8748113
2023-03-16,328.21730135413816,329.72646164762585,324.9834215793122,328.9503173828125,16315136
2023-03-17,332.0117439736037,332.0117439736037,318.77438167994,323.86236572265625,50787703
2023-03-20,321.9220564154819,327.13937089653774,320.80096815341795,326.6650695800781,10512002
2023-03-21,326.6650611683009,326.6650611683009,322.5688077238388,325.0696716308594,12057999
2023-03-22,325.06963690778554,326.70815450911823,322.69813063987283,325.7595520019531,4958761
2023-03-23,325.11281653200797,330.0714436922185,322.8706672816555,328.2604675292969,10127917
2023-03-24,328.99349236982295,330.28703899738025,325.975198684888,326.578857421875,10317108
2023-03-27,325.9320117135164,331.4942967399921,324.5522361809951,327.8723449707031,11232922
2023-03-28,327.87238613118836,329.72649048309006,326.104538259108,327.48431396484375,9523719
2023-03-29,327.87239332381387,331.14940169325064,325.24217191247357,330.0714416503906,10551626
2023-03-31,329.4246541006751,331.5805741825232,327.6999344337672,330.71820068359375,9877493
2023-04-03,331.14937807779063,331.14937807779063,326.4063378288794,326.75128173828125,7331070
2023-04-05,326.75129823985384,333.77961615807664,326.75129823985384,333.2190856933594,12055499
2023-04-06,333.43467137499874,336.5822949482747,331.3218522485814,334.038330078125,13394394
2023-04-10,334.03831889161165,336.3235962389909,331.796142451687,335.0731506347656,7044256
2023-04-11,335.0731108118317,343.3087175327186,334.5988095695541,341.49774169921875,18939829
2023-04-12,343.00693122477713,343.0500594617437,338.1345610164522,339.3849792480469,10122932
2023-04-13,341.06657237712915,342.0151748719387,339.51431126462745,341.1528015136719,6292395
2023-04-17,338.82448631361916,346.6720224672601,338.82448631361916,345.07666015625,11466474
2023-04-18,344.9472909393255,346.67201058548744,342.3601704736565,343.6537170410156,9860308
2023-04-19,341.5408877821473,346.1114421725692,341.4977595466149,343.8692932128906,10119480
2023-04-20,344.94727888172514,347.2325562475899,342.9638171942822,345.20599365234375,6924577
2023-04-21,345.205993335354,352.7085850216558,344.1280333460661,352.0617980957031,14801099
2023-04-24,353.5709478133228,353.5709478133228,348.56919284238995,352.4498596191406,6212135
2023-04-25,352.44989067847706,356.6323734928454,351.3288023855,354.90765380859375,9180650
2023-04-26,355.295677641545,356.1580510981409,352.7517128413691,355.51129150390625,7914219
2023-04-27,355.4681397194586,359.95246499815124,354.43330803865933,358.7451477050781,13100076
2023-04-28,360.4698558768053,369.3091214497726,356.7616749731286,366.9807434082031,13208557
2023-05-02,367.3688708739612,368.2312170453855,363.22948899493935,366.0321960449219,10648421
2023-05-03,365.6441146856941,369.52478168344135,363.9624959641303,368.3605651855469,7607609
2023-05-04,366.7651882201884,368.2311930145085,365.6441000071677,366.1615295410156,8292456
2023-05-05,367.3256610720307,372.45674537507495,365.94588563935616,369.74029541015625,12890455
2023-05-08,371.6807112585425,373.7935031092116,370.25780727777135,372.0687561035156,7522610
2023-05-09,373.232921261212,373.53473691364513,363.4881539490621,365.4715881347656,10377820
2023-05-10,365.60094080056166,367.6706314296894,364.0918078959365,366.8082580566406,10130159
2023-05-11,368.4468107695465,368.5761681543761,361.2460347814821,362.5395812988281,16597954
2023-05-12,362.53957439894646,364.5230087103349,358.78826497218336,362.58270263671875,11564770
2023-05-15,362.194637373385,369.6972290385542,361.3753921567857,368.9211120605469,9503538
2023-05-16,370.8183244052902,370.8183244052902,365.2129378350131,365.6009826660156,8302077
2023-05-17,365.77343124633455,369.91278522840224,364.4367566000682,368.74859619140625,9844782
2023-05-18,370.81827624550255,372.9310677457083,360.5561070574364,361.9358825683594,24919291
2023-05-19,363.0138796934658,364.86798397388037,354.73514378539636,362.0652770996094,26759905
2023-05-22,363.8762587942892,367.15323968544413,361.4184957949731,366.2908935546875,16015615
2023-05-23,367.3688462448959,371.85314442709114,365.81658497706684,370.0852966308594,9068926
2023-05-24,369.3522833399385,374.91456886776746,368.231195120506,373.83660888671875,11921823
2023-05-25,376.81176382297446,381.5547766783347,374.9576595870935,380.4337158203125,18905572
2023-05-26,382.3739926667582,383.53820900402974,379.0107830185918,382.5464782714844,13496209
2023-05-29,383.7538549804455,389.61795648566954,382.977710635322,387.28955078125,20589822
2023-05-30,388.8465899847632,398.06075980006375,388.8465899847632,396.6940612792969,19627897
2023-05-31,396.16503767275884,398.5457429984964,390.1251223394694,392.8144226074219,14821960
2023-06-01,394.1370521106153,394.1370521106153,387.0831300712574,387.7003479003906,9142172
2023-06-02,387.9648430652818,392.28536752672613,387.7884831517181,390.9627380371094,9558309
2023-06-05,392.3735643160935,394.00478885145765,388.05303951544744,388.5379943847656,7427630
2023-06-06,388.67022845667185,391.13909958783097,388.3175365729127,390.4337158203125,6703067
2023-06-07,391.4917924087194,392.94665691202545,390.3896197900168,391.4477233886719,7833952
2023-06-08,392.99075223023965,393.03484919494707,389.6401374232792,390.5218811035156,7294955
2023-06-09,383.6884458318554,392.1090385407523,383.6884458318554,386.5981750488281,7329661
2023-06-12,387.9648125378486,388.8024591854651,382.5421158916441,385.2755126953125,9054977
2023-06-13,388.84658814272206,393.6079704879434,386.4658829976891,392.7262268066406,16732376
2023-06-14,393.4757087109002,394.79831026437284,391.2713634734976,391.93267822265625,9039402
2023-06-15,392.3735668602586,395.6800849756439,392.1531379082023,395.1069641113281,7787525
2023-06-16,395.9004842667059,401.71997024510654,394.9305745944466,399.515625,12181426
2023-06-19,400.9704885685225,401.9844952034513,398.76614332858287,399.95648193359375,4350517
2023-06-20,401.0145589993537,401.0145589993537,396.9144913699615,399.2951965332031,4644353
2023-06-21,398.5457127503798,400.48553208235376,392.4176318908195,394.18109130859375,6292873
2023-06-22,395.0187695039324,396.4736620636969,393.12304698565055,394.7101745605469,6892713
2023-06-23,394.57788085873347,394.71014380840734,390.34555030370274,392.1531066894531,6325479
2023-06-26,394.0487982260029,398.01663051605044,391.49176130713494,392.99072265625,5688287
2023-06-27,393.34344411970375,394.31335378452604,390.7423100436601,392.4617004394531,5052984
2023-06-28,392.37353678312763,397.31127906595464,391.9326789128087,396.2091064453125,12548096
2023-06-30,396.7822586020583,398.50164914384476,393.78433542362166,398.19305419921875,9456776
2023-07-03,398.19302545533765,410.84594822373344,396.8263269252858,408.46527099609375,11111199
2023-07-04,410.008300305656,412.6535313723766,405.42327783509205,411.1986389160156,8022597
2023-07-05,411.19867042880867,423.8075530512712,409.3911138921741,418.91387939453125,16878943
2023-07-06,420.89776591610007,420.94186288148336,414.85787890084566,417.85577392578125,9835812
2023-07-07,417.0622242218856,419.26656948415007,412.30081386393067,413.0062255859375,7605499
2023-07-10,414.41702254158486,415.210600305827,408.86206202643064,410.7578125,6772454
2023-07-11,410.89004764135507,418.4288961670022,410.89004764135507,417.1944885253906,8783282
2023-07-12,421.25045876818416,421.25045876818416,414.8137828842925,416.44500732421875,12816220
2023-07-13,417.85580505615246,420.3687733733142,415.29876771516933,416.1805114746094,8214385
2023-07-14,417.06222347163595,418.8256829113683,415.607331009695,416.9740295410156,5277090
2023-07-17,418.3847943862308,419.5310359518704,414.94601379962614,416.4890441894531,6325310
2023-07-18,416.66540433515206,418.1202687465086,415.298705903163,416.6213073730469,5558415
2023-07-19,416.84176976869503,423.6311655117629,412.7417020883116,422.22039794921875,14401395
2023-07-20,423.1462420452844,435.3142389262866,419.9719868493442,433.9475402832031,21030102
2023-07-21,433.63891659093036,438.8411852298691,429.4065856524295,432.4485778808594,14510084
2023-07-24,435.0937776752237,440.60466916135977,412.7857975889099,415.60736083984375,40477929
2023-07-25,412.5653388861595,413.0943906903244,401.54361259835747,407.62762451171875,45211370
2023-07-26,409.92013658900305,417.06222418037964,407.4071684589522,416.4009094238281,18842179
2023-07-27,418.2966277556302,418.9579145167366,406.5694906208011,410.0523681640625,14528232
2023-07-28,412.38900615959966,413.9320366591287,408.59753344133156,413.05029296875,10362522
2023-07-31,413.5352478268591,414.15246561566977,408.68569944680746,410.6255187988281,8510403
2023-08-01,410.8900458794789,413.40298606230425,408.950226521892,409.83197021484375,6686176
2023-08-02,409.65560727477833,409.831967190005,403.8361213001244,405.6877746582031,10715605
2023-08-03,405.6877760875922,408.9061279792718,400.57370181098145,402.11676025390625,11026824
2023-08-04,402.33718661681957,406.83404307646845,400.52960228410603,401.1468200683594,7097614
2023-08-07,400.39736891347656,402.55761719475873,397.6198749005769,401.1027526855469,9513953
2023-08-08,402.95443547075286,402.95443547075286,397.7080699276576,398.8543395996094,6638681
2023-08-09,398.8542810514794,405.51141326452796,394.0488020621564,404.40924072265625,10134166
2023-08-10,404.62972812954496,404.9824200405429,395.90051251159446,398.3252868652344,13702317
2023-08-11,400.221068868466,400.221068868466,392.1531674132893,395.68011474609375,12028396
2023-08-14,395.6800848987645,397.88443030859304,392.4176637523631,396.0768737792969,7854074
2023-08-16,397.6639697776685,403.3070958142908,395.19509864354063,397.0026550292969,15494896
2023-08-17,396.7822253766388,396.7822253766388,387.9648444534809,388.8465881347656,16896158
2023-08-18,388.846587435329,390.9186697129564,386.64224220850457,389.4197082519531,20068497
2023-08-21,389.7283631048948,395.459655576108,389.1552142963807,394.8424377441406,9940689
2023-08-22,395.90051280887144,401.32321032733563,394.1370532525577,400.5296325683594,10234488
2023-08-23,401.72000041237055,401.7640694358814,395.54782208463297,397.1790466308594,8770272
2023-08-24,397.3113102607422,399.8683475880156,396.16504058513124,397.5758361816406,6322751
2023-08-25,397.57580331548115,397.66396930020994,389.7724010734439,390.9186706542969,9628041
2023-08-28,392.37350391352874,394.00472819777974,388.8465574118994,389.1992492675781,7176903
2023-08-29,390.5659771185241,391.4917898163721,387.25945928431116,388.0530090332031,9845106
2023-08-30,388.8465883709738,391.49179147159015,388.4057025576413,390.4337158203125,7648569
2023-08-31,390.610077118513,392.2853986232156,384.5260927633759,387.7003479003906,20666732
2023-09-01,387.96487326520196,392.3735640541868,386.46591169018393,388.89068603515625,11879159
2023-09-04,390.9186692245814,390.9186692245814,385.0110173173097,385.760498046875,14128562
2023-09-05,386.99493548632387,391.9326777545587,386.64224360214206,390.6982421875,8701612
2023-09-06,391.4477522723604,395.45965419370054,389.7283617425222,394.5338134765625,13358433
2023-09-07,395.7242128149629,395.9005448124251,392.02090553006826,393.16717529296875,8401953
2023-09-08,394.9305720324435,394.9305720324435,389.59606886962337,390.30145263671875,10322317
2023-09-11,393.25530927658383,395.1069627682871,390.3014830834986,394.3133850097656,9679540
2023-09-12,395.81231782358947,400.5737001941304,392.90258881017746,397.7962341308594,14961276
2023-09-13,398.722047063466,402.9544055806916,397.75213739177775,399.8683166503906,12268130
2023-09-14,401.98449378836676,401.98449378836676,394.2692854757375,396.7381286621094,14986708
2023-09-15,395.0628361608855,398.63387991662444,394.1370234569155,395.3273620605469,15657801
2023-09-18,395.3273618255969,400.309173116776,393.431611509047,398.58978271484375,8513132
2023-09-20,398.28115876113765,401.2790535323377,396.3854085827855,399.3833312988281,10343224
2023-09-21,399.25109722827455,399.91238403180046,391.93267775558206,394.577880859375,11132308
2023-09-22,394.5778808583447,395.3714585563873,389.94876145429686,390.6982421875,7795399
2023-09-25,390.6982711003939,392.1972047328813,386.51000925541774,390.25738525390625,6005673
2023-09-26,391.13909818042134,391.93267587465755,387.7003173950868,390.1250915527344,5533023
2023-09-27,390.12512348770593,396.60589674176185,386.90679931722025,396.03277587890625,10894817
2023-09-28,396.73812888894656,396.73812888894656,387.6121530360298,388.62615966796875,10610213
2023-09-29,389.7283007715926,392.90255541549135,387.25942983859534,391.8444519042969,8474326
2023-10-03,388.8466185022516,390.5219120661356,387.30355995328506,387.74444580078125,7770032
2023-10-04,387.7444138594502,389.46380424989917,382.05719089262857,384.52606201171875,13912656
2023-10-05,387.9648110542944,388.4056688845618,383.60021793321516,384.48193359375,10416552
2023-10-06,386.0691227430729,391.13912832743347,385.01104701405137,389.860595703125,8742804
2023-10-09,388.80252172122107,390.78643817379213,385.54010058344306,388.3616638183594,5827256
2023-10-10,388.3616023661947,392.2412407209948,388.3616023661947,391.8444519042969,5207891
2023-10-11,394.3133561268852,396.29727243302307,392.19717687068186,395.23919677734375,7946195
2023-10-12,396.4736318755676,398.986572034128,393.3875429524582,397.3994445800781,12227957
2023-10-13,396.649963614009,398.3693540169631,394.1370234569155,395.3273620605469,7926432
2023-10-16,395.0187401290674,397.66397118708454,393.431612672195,395.8564147949219,4377288
2023-10-17,396.60586687701203,400.7500593993467,395.9004831074062,399.82421875,7203352
2023-10-18,400.5295715935045,404.01244909738233,397.66393977142826,398.237060546875,7160492
2023-10-19,396.5617973938608,401.10275081576816,394.0047602733921,397.1349182128906,9830006
2023-10-20,392.37353324783265,395.90048001314057,385.6282346346906,386.46588134765625,13521824
2023-10-23,386.20135426141275,387.9207446466252,381.8808577610075,384.3497009277344,7555671
2023-10-25,385.2314438673201,386.2013535243227,376.5463259738046,381.52813720703125,11308597
2023-10-26,378.7506737448066,384.9669205734882,378.7506737448066,382.9830322265625,19525305
2023-10-27,382.98303128732067,385.1432795427069,381.0872809846565,382.4539794921875,13638258
2023-10-30,383.1593632352452,385.45187443929177,377.692597150259,379.54425048828125,7911426
2023-10-31,379.14748991313155,382.10131608131144,377.2958364370405,377.7366943359375,8952141
2023-11-01,379.1474920453739,380.11740178427897,375.17965915360094,377.4721984863281,8297973
2023-11-02,379.19158928384076,381.52816969661706,377.957153625291,380.1614990234375,8465990
2023-11-03,381.6163616270962,383.0271292609687,380.1174000574718,382.01312255859375,14334179
2023-11-06,382.233580025327,385.14330923317976,381.3959332483555,383.8647766113281,7589690
2023-11-07,383.4679844658809,383.4679844658809,381.04318237852993,381.52813720703125,5321353
2023-11-08,381.9248981600042,385.7604674883979,381.1754174898099,385.2755126953125,7248663
2023-11-09,386.02505327297996,386.2013852551894,382.5862722265829,383.0271301269531,8085620
2023-11-10,383.02713162242185,386.2013867630515,381.3518380606581,384.9228820800781,4236307
2023-11-13,386.5540787101486,386.5540787101486,383.55618349698085,384.43792724609375,3888975
2023-11-15,386.2895507903037,390.16918945183164,385.7604989928791,389.6842346191406,7722827
2023-11-16,389.684234611322,391.93267680548666,385.84866496975997,386.7745056152344,11276031
2023-11-17,387.30352783203125,389.28744411911,386.46588111956004,387.30352783203125,6911592
2023-11-20,387.83258008321394,388.2293689300651,383.11529472013177,385.1432800292969,4502356
2023-11-21,385.45190552470046,387.34765598014883,383.99704091567685,384.6583557128906,6228803
2023-11-22,385.31967052005297,388.31756572952384,383.379823096458,387.7003479003906,5074887
2023-11-23,388.8024892951886,389.94875886981583,386.42181210652865,388.2734375,6611803
2023-11-24,388.846556681456,389.9487292076974,385.1873472477157,386.0249938964844,7084608
2023-11-28,386.2013549620805,387.0830986385048,383.4679858934628,383.7765808105469,9082513
2023-11-29,384.43792646738143,386.64227186327514,382.8067019320691,385.4960021972656,14316126
2023-11-30,385.05514391737717,386.59817451504676,383.11532444207364,384.2615661621094,15710110
2023-12-01,386.11322083208256,397.6199027048791,385.672362929922,396.60589599609375,20081576
2023-12-04,401.1909182058432,402.4253537779579,397.66397140473475,400.353271484375,13293194
2023-12-05,401.1909470662568,403.659818388089,396.87042225305044,398.3252868652344,12603697
2023-12-06,400.2210107953583,409.56744362422006,398.6338833286502,408.46527099609375,21203900
2023-12-07,409.78787141814973,409.831968383296,403.3070986184266,403.92431640625,11746535
2023-12-08,405.55554132019086,407.01043387871886,395.45965501605065,396.03277587890625,19386851
2023-12-11,398.1048581006937,399.95651159293635,396.1650386168719,398.9425048828125,6854157
2023-12-12,400.4855346722593,405.5996089341438,398.8543102485301,399.515625,10549319
2023-12-13,402.3372174115911,404.5856318410862,399.51565417402054,401.7640686035156,11718443
2023-12-14,405.5996086730122,406.4813523594561,396.2972728624452,405.6877746582031,14924265
2023-12-15,407.2749333578038,408.2007740802865,401.1909489608763,404.01251220703125,16397959
2023-12-18,401.1908862919758,402.0726299083233,397.090791051139,398.237060546875,12490839
2023-12-19,399.73605345896135,403.83612107865207,398.58978387272845,402.16082763671875,10664235
2023-12-20,404.7178645413679,404.9382934765252,396.16500947644437,397.6639709472656,10766954
2023-12-21,395.900514625066,400.0887765009009,391.888612678095,398.060791015625,11584223
2023-12-22,399.4274621301031,401.98452740473215,397.267213682058,401.3673095703125,11450973
2023-12-26,402.1167295268179,404.6296695079279,400.92636306170425,402.46942138671875,6097422
2023-12-27,402.9544060361889,404.27700759500016,400.08874603806044,403.0425720214844,7833901
2023-12-28,403.1307402806648,409.74377605686726,402.16083060240936,409.2147521972656,21493169
2023-12-29,409.21478145632807,412.5653686044719,406.78997914247,407.4512939453125,13384631
2024-01-01,408.6856996614059,414.3729227144936,407.93621892139623,412.6976013183594,9706230
2024-01-02,414.4169630918411,415.60730162259864,408.77383739402643,414.7255859375,10924918
2024-01-03,414.6374529754397,423.85162356508897,413.84390315321025,420.80963134765625,24961710
2024-01-04,423.23440532205296,424.51293796394583,418.12033064417545,420.0601501464844,12240910
2024-01-05,422.7053820832455,422.7053820832455,416.18051179222624,417.89990234375,9564086
2024-01-08,418.82568345798387,419.26656927712605,409.6115135595052,410.4491882324219,8311403
2024-01-09,412.2126453306293,414.37292155899934,408.8179614722768,409.61151123046875,5916180
2024-01-10,409.61151100261424,411.55135829400996,405.64370632417234,408.50933837890625,6123200
2024-01-11,409.21475080316065,411.3749990892165,406.5695197347844,407.93621826171875,6786448
2024-01-12,408.46527119962445,412.3890068755031,405.9082340544786,411.50726318359375,9714589
2024-01-15,414.4170217073618,414.8579075571134,410.97824062559533,412.30084228515625,7167978
2024-01-16,412.4771746656909,418.8256845634594,409.34701668229076,416.44500732421875,12531058
